concept,layer,direction,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
scornful,15,top, ello, it, abge, SEND, andet,Unlike, farlo, Zab,irp,send,69.3218,66.5033,63.6689,60.0052,58.5633,56.2030,56.1812,54.9618,54.8548,54.8014
scornful,15,bottom,꼈,れていた,렀,リート,gins,க்கான,த்திற்கான,ായിരുന്നു,็จ, были,-83.3586,-81.3048,-80.6382,-79.8952,-79.3135,-78.9127,-78.7646,-77.8736,-77.3466,-77.1918
scornful,16,top,पुढे, Auctions,然,ovací, its,export,\n\n\n\n\n\n\n\n\n\n,เฉ,\n\n\n\n\n\n\n\n\n,Listo,62.0678,57.5109,54.6799,54.4987,53.0635,52.9302,52.5760,52.1846,52.0118,51.9136
scornful,16,bottom,리어,asar,的信息,als,ไอ,∗,的产品,อาการ, Product, insofar,-82.6992,-81.5348,-80.9876,-79.8193,-78.8465,-77.5371,-77.0361,-76.6072,-76.2590,-75.2419
scornful,17,top,\n\n\n\n\n\n\n\n\n\n, sobie,\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n,JComboBox,然, automotive, autom, harsh, parking,ेक्षा,68.2848,65.0684,64.6215,63.3519,63.3355,62.4259,61.8273,60.9178,60.3662,59.8201
scornful,17,bottom, insofar,리어, widths, ergeben,widths,ریل, concern,crever, afield,кура,-82.9025,-79.4031,-76.0226,-75.5981,-75.5049,-74.4275,-73.5554,-73.4754,-73.3084,-72.0823
scornful,18,top, shifts, pessimistic, mistrust, averaging, harsh, pessimism, postaci, cynical,ToInt, annoying,70.7218,67.7136,65.9149,65.3848,65.3352,63.4308,63.0338,62.0550,61.2653,61.2077
scornful,18,bottom,because, because, इन्हीं, Because,Because, jusque, These,olites,この, vì,-82.8377,-78.8265,-77.8968,-77.1662,-76.8036,-76.6118,-76.5575,-73.9908,-73.9744,-72.6142
scornful,19,top,我对,%+,ıml,我要,ানিতে,트에, intento, handcrafted,수에,트로,73.3672,69.5320,68.1045,67.3715,63.9906,63.9843,62.7872,62.2123,61.3964,61.3362
scornful,19,bottom, บาง, Geiger, precip, nain,ласти, 없다, یونی,éros, Leopold, heli,-91.9126,-90.1806,-88.6660,-86.0990,-84.1361,-83.7105,-83.7034,-82.4378,-81.8481,-81.5991
scornful,20,top,我对, inappropriate, handcrafted, gadgets, weaponry, crafted, extravagant, outrageous, carved, придума,77.0728,74.6107,73.5224,71.8487,71.3717,70.9400,67.3877,67.3331,66.8020,65.3410
scornful,20,bottom, فو,jde,örer,endip,?—, serendip, heli,感激,tip, Geiger,-86.1785,-84.9185,-84.6340,-83.8561,-82.8366,-81.7816,-81.0689,-80.5173,-80.4202,-80.4191
scornful,21,top, messed, inappropriate, pretentious, carved, engineered,%;, botched, biased,我对, ဒါ,81.4715,71.3825,68.3467,66.1800,64.7991,63.2791,61.9932,61.9533,60.4431,59.6830
scornful,21,bottom, 넓,넓, Description,touch,reach,jde,ласти,닿, հ,触,-100.6829,-92.5845,-90.6855,-88.6827,-88.0338,-87.9053,-87.3271,-86.0344,-86.0025,-83.7594
scornful,22,top, myself, fools, messed, foolish, ourselves, coward, hate,我对, kept, keep,82.9271,75.5148,74.4699,72.4106,72.3433,69.4354,68.7285,67.1739,65.6963,65.3325
scornful,22,bottom,넓, verfügbar,reached, disponibili,lasti,UINT, precip,neighbours,与此同时,leş,-103.5824,-93.6635,-91.4050,-89.5037,-88.1395,-86.7374,-86.2292,-84.9730,-84.9559,-84.3344
scornful,23,top, myself, pretentious, attempting, weird, pathetic, foolish, stupid, childish, ridiculous, ourselves,102.4794,102.1876,97.7137,94.5873,94.2387,89.9523,89.0946,88.1895,87.1782,86.7408
scornful,23,bottom, alcance, ashore,各个,的其他, enlace, quay,るのは,)/\,近く, desblo,-90.9624,-87.8555,-84.0654,-83.3622,-82.8355,-82.5240,-82.0488,-81.3132,-80.4423,-79.5814
scornful,24,top, my, myself,的我,我不,私の, saya,我对, tôi, دارم,my,138.9641,135.9661,125.9536,120.3158,114.6533,114.3555,112.4916,107.8916,103.0904,102.2022
scornful,24,bottom,iwers, emocionante,dreams,问道, maravill,arca, egli,globe,reached, nowych,-97.6762,-96.1249,-95.8142,-95.7770,-95.3620,-94.0344,-93.8372,-93.5154,-93.3723,-93.2942
scornful,25,top, my, myself,我对,的我,我不,了我,私の,私が, 제가, saya,133.3973,132.8200,126.2421,120.1724,119.7717,118.0100,110.1486,108.3549,106.8825,106.5328
scornful,25,bottom,dreams, rejuvenating, joyful, blossomed, refreshed,随着, poma,wellness, reaches, eased,-98.9841,-94.9620,-93.3881,-93.1586,-92.2524,-92.1863,-91.2644,-91.2383,-91.2283,-91.1232
scornful,26,top, my, myself,了我,的我, saya,我对,我不, 제가,我,我的,159.4604,152.0928,138.1920,136.1472,133.7516,130.8791,126.2498,124.0696,123.9987,122.6201
scornful,26,bottom, ella, kini, egli, उसने,dreams,新たな, rejuvenating, amidst, Each, overcame,-99.5533,-99.0868,-97.7210,-95.1082,-93.1756,-89.4851,-89.0252,-88.6086,-88.5495,-88.3575
scornful,27,top, my, myself,了我,my,的我,我的,我对, 제가,是我,私の,174.8374,156.3864,131.1554,128.7438,128.7360,126.0133,125.1668,123.0805,117.2837,116.6473
scornful,27,bottom, egli, उसके,她的, Each, kini, awakens,dreams, उसने, surged, ella,-115.7798,-104.7670,-102.7937,-102.6311,-101.8451,-101.2744,-100.1237,-99.3324,-99.1881,-98.8988
scornful,28,top, myself, my,了我,所以我,我不, frankly,的我,my, 제가,但我,140.9091,138.6712,116.7646,110.9508,110.5178,109.5707,108.3848,102.2914,99.8208,99.6323
scornful,28,bottom, blossoms,dreams,awaited, awakens, kanyang, emocionante, afl, wakes,她的, rejuvenating,-91.7807,-91.3796,-89.5273,-88.9284,-87.7617,-87.3361,-86.9510,-85.4716,-85.4350,-84.7646
scornful,29,top, my, myself,my,了我,My, frankly,的我, My,是我, 제가,122.4203,99.9406,99.5529,98.8369,94.7044,91.7673,88.1960,87.0340,84.8137,84.5773
scornful,29,bottom, awaken, awakened, awakens,불어, afl,dreams, awakening,她的, adventures, egli,-98.9533,-94.8167,-93.6645,-91.3886,-89.9929,-89.7701,-88.5580,-87.3975,-86.8459,-86.8023
scornful,30,top, my,my, myself, frankly,了我, contempt, disgust,My, pretentious,的我,114.5278,100.5922,93.2898,90.7068,90.1711,90.1241,88.9853,88.3070,85.6245,83.3289
scornful,30,bottom,dreams, awaken, awakened, abe, awakens, Each, afl, blossoms,불어, her,-94.2234,-92.6335,-91.4124,-87.1053,-86.4905,-86.2684,-86.0140,-85.6271,-85.1575,-84.6276
scornful,31,top, my, frankly,my, pretentious, disgust,My,了我, crap, stupid, contempt,107.8115,97.4579,93.4996,89.7562,87.0782,86.7747,85.3162,84.0880,83.0885,82.1945
scornful,31,bottom,불어, awakened, awaken,dreams,awake, arbres, awakens, horizonte, thru, abe,-94.1989,-93.3975,-90.7122,-85.6159,-84.0593,-83.8370,-83.2729,-82.8424,-82.5626,-82.5328
scornful,32,top, my, myself,my, contempt, pretentious, spite,的我,了我, stupid, disgust,105.7060,95.9757,94.5133,91.5196,90.0269,89.2080,88.7495,88.3762,86.4065,84.0601
scornful,32,bottom, awaken, awakened, horizons, éve, awakens, her, awake, awoke,불어,dreams,-87.0701,-84.2831,-78.6526,-76.9237,-76.5568,-76.5124,-75.5798,-74.6943,-74.6595,-74.5406
scornful,33,top,了我, misog, my, disgust,my,是我, contempt, saya, 제가,politik,102.9170,101.4859,101.2572,97.3858,97.0020,95.9765,95.9657,92.8563,92.5599,92.5232
scornful,33,bottom, awakened, her, awake, refreshed, wakes, awaken, waking, awakens, awoke, herself,-84.4697,-82.5561,-79.9924,-78.0312,-76.7527,-74.6700,-74.4094,-74.0549,-73.7086,-72.6840
scornful,34,top,的我,我不, stink,我对, pretentious, crap, 제가, disqualify, incompet, stupidity,165.5690,159.8510,158.1798,157.9832,157.2727,153.4841,150.2660,149.0350,146.9727,144.6149
scornful,34,bottom, her, through, she, his,",", messages, herself, streams, moments, awoke,-114.8960,-84.2716,-81.6630,-80.7557,-78.9623,-75.6528,-70.5639,-69.3196,-67.5840,-66.1036
self-confident,0,top, individuale,shakes, Develop, comp, zoals,회,педи,度は,gle, 整,59.0794,55.9835,55.1247,54.7208,53.7985,53.6125,53.2865,53.2301,52.7164,52.2836
self-confident,0,bottom, huh, AS, बनेंगे,[++,-}, tinnitus,AS,izante,|., spong,-72.6277,-72.3789,-69.6560,-69.4980,-68.9919,-68.8535,-68.7241,-68.3274,-68.1362,-67.8615
self-confident,1,top, balls,⌊, além, Ball,iter,balls,jpeg, galleries, opus,ություն,61.0010,60.1192,57.6612,57.2951,55.7335,53.1922,53.0912,52.8654,52.7023,52.1656
self-confident,1,bottom, 끼, tụ,ભ, nghiệp,dak,atang,tang,мон,สุข,dol,-71.8826,-68.4358,-66.9097,-66.7369,-66.2320,-65.5363,-65.1205,-64.8902,-64.7650,-64.2797
self-confident,2,top, ठे,kept, یکی, pong, Stand,elm, Fron,상이,Bộ, Or,60.3196,57.5991,57.2873,57.0323,56.6373,56.5861,56.5546,55.8481,55.1944,54.4499
self-confident,2,bottom,SaveChanges,bfc, Sleeps, Jap,BEL,[++, ouder, Bel,".\""", 真,-70.5065,-64.5450,-63.8187,-63.4993,-62.8769,-61.8891,-61.6695,-61.0448,-60.8569,-60.7777
self-confident,3,top,#{,فون, หน,INTERNAL, pril,วะ,लेंट,।*,อยู่ที่,เห,63.5578,60.6422,57.3454,56.4969,56.4678,56.3221,56.2576,56.2215,56.0937,55.1510
self-confident,3,bottom, thì,rude,TestAction,뉩,baum, Versions,বক, lugs, kennt,baka,-71.4459,-68.0629,-67.9410,-67.0208,-65.7640,-65.0818,-64.3689,-63.4467,-62.7404,-62.3205
self-confident,4,top,izante, wikiHow,alu,প্লে, 뛰,ازی,ugi,Shared, HEN, carport,78.1312,76.2415,76.1193,72.8584,71.3062,70.3825,69.9930,69.5978,69.3592,68.9164
self-confident,4,bottom, Cum,cum, stammt, Mean, jagged, wyp, Saturday, Lunch, Amount, ursprünglich,-63.9973,-62.3565,-58.8242,-58.5289,-58.3356,-56.7948,-56.7711,-56.0145,-55.1685,-53.7441
self-confident,5,top,끼,왈, रिपोर्ट, albo,고요, වා,रिपोर्ट,gherita,該当,我不,75.2794,75.2452,74.8004,74.1450,73.9875,73.2845,72.5186,71.9589,71.8924,71.5689
self-confident,5,bottom, jagged,omet, downright, Type,>],▸, Cum, Principal, Chief, ι,-59.7193,-52.8776,-52.2667,-51.9454,-51.9409,-51.2072,-50.8298,-50.5864,-49.7324,-48.7433
self-confident,6,top, Tonawanda,วะ,Contacts,ilian,ที่จะ,Addo, Beni,오늘은,iotensin, Bukan,85.2057,82.8674,82.1036,75.8033,75.4582,75.2059,75.1501,73.5326,72.9603,72.9221
self-confident,6,bottom, (&, gross, fastest,善,/@, सके,omet, thrown, bruger, *@,-64.4696,-59.7843,-58.4484,-58.1919,-56.7850,-56.6587,-56.5123,-55.5948,-54.6607,-54.1851
self-confident,7,top,มีความ,ที่มี,говори, Bukan,にある, หมาย, bulunan,نجليزية, یعنی,phor,89.0171,84.3059,82.0476,79.9137,79.3003,78.6340,78.5565,78.3663,78.3186,78.0047
self-confident,7,bottom, humans,humans, gross,EVA, chase,~, Desc, Yard, (°, Tubes,-66.2143,-57.7549,-56.6777,-56.2523,-55.2735,-54.3971,-53.8072,-53.7315,-53.6069,-53.4971
self-confident,8,top, kaf, beli,Permanent, berarti, Permanent, hermoso, یعنی, maravilh, mangan, permanent,73.7868,72.0443,71.9491,70.7692,70.7605,69.6150,69.0915,68.7620,67.9534,67.4985
self-confident,8,bottom,そこで, thrown, setInterval,semos,('&, (&, made,stice,stderr,'&,-78.5085,-74.4199,-71.5311,-67.3548,-67.0481,-66.2854,-65.2932,-64.4133,-64.3804,-64.2662
self-confident,9,top,PERTIES,areti,にあった, habituellement, Medicaid,လေး, marit, persistently, המת, perpetually,67.7781,66.0944,64.6151,63.8842,63.8140,63.6984,63.6722,63.3593,62.0740,61.8051
self-confident,9,bottom,出來,ifrån,enough, ImportError, sizeof,出来, Equipment, sortes, cheapest, equipment,-88.1478,-85.0342,-83.5619,-79.7948,-79.6897,-78.9733,-78.6938,-77.9193,-76.6610,-76.6084
self-confident,10,top, corrente, linda,下の, lindo,ボリューム,လေး,etry,areti, [#, Western,76.4278,75.9131,73.2887,71.9341,71.6970,71.5207,70.8251,69.6470,69.6151,69.2323
self-confident,10,bottom, taas, kne, scalp, if, concede,不等, twist, skates, poser,ifndef,-70.4948,-68.9021,-68.4323,-66.7574,-66.4382,-64.8066,-64.0329,-64.0266,-63.9814,-63.8583
self-confident,11,top, peine, respectiv,ありがとう,テーション,เดิม,quettes, attention, dalam,Attention, внимания,71.9958,70.1291,69.7626,69.4213,69.0377,68.8058,68.7394,68.4808,68.2049,67.8988
self-confident,11,bottom, dispense, impro, introduce, تأس, glove,constr, dentists, introducing, introduces, dispensed,-71.3039,-70.0799,-69.9983,-66.8920,-66.0535,-66.0464,-65.4743,-65.1083,-64.8079,-63.0436
self-confident,12,top,SegmentInfo,と思います,прия, 어려운, Habib, hayan,ListName, acostumbr,hatian, تعلمنا,81.7290,79.5989,79.0134,78.6336,76.8635,73.8742,73.6989,73.2056,72.9009,71.7307
self-confident,12,bottom, pursue, pursuits, negate,یرو, plated, pursuing,드시, despl, fend,を展開,-78.0815,-69.3403,-66.2810,-64.8627,-62.8646,-62.5823,-61.6649,-61.3428,-61.1521,-60.8050
self-confident,13,top,용한, acert,垒, unbe,不了,说了,이미, nahi, Wrestle,商人,81.9590,80.6865,79.2605,78.2906,74.3142,74.1956,73.7714,73.5808,73.1478,72.2692
self-confident,13,bottom,warning,ipad,の新, newTask, దక్షిణ,讯, hydrochloride, distante, старо, procedimento,-72.1796,-67.0755,-64.6013,-64.4480,-62.4045,-62.3297,-62.3064,-62.2170,-62.1821,-60.7878
self-confident,14,top,정과, Всего,oną,}({\,全ての, mesmas,すべての, and,atamente,-【,68.2086,63.6693,63.4559,60.5007,60.3076,60.0225,59.0748,58.7296,58.4058,57.8914
self-confident,14,bottom,ussions, gaps, aimed, eyed,fatter, Dew,tied,이드, educ, kerat,-82.6411,-80.4230,-80.3551,-79.3317,-79.3191,-78.5598,-78.4881,-78.2657,-77.6527,-76.5405
self-confident,15,top,기와,和一个, dessus,kannya, takich, bunun, solche,"="""",",面上,だな,97.4115,91.8976,91.5027,88.3651,87.2727,87.1772,79.9233,79.1777,78.7908,77.2259
self-confident,15,bottom, replies, respostas, responses, rescues,Await,Response, Replies, mode,semp,iso,-78.8081,-74.0872,-70.3058,-68.0975,-67.7922,-67.5011,-66.7003,-66.6885,-66.5664,-66.3311
self-confident,16,top,&),Forbes, terletak,:@,기와, Quadrup, opulent, dessus, boldly, cleverly,105.6939,103.0257,102.8825,102.2109,100.8711,99.4015,97.3437,96.7806,96.1776,96.1238
self-confident,16,bottom,Response,Reply, abortion,вета, Response, preterm,response, respostas, Reply, response,-106.6246,-104.6730,-103.6897,-101.0268,-99.7282,-95.6700,-91.0153,-90.1668,-89.7935,-89.5047
self-confident,17,top, cleverly, adventurous,ابقات, showcasing, boldly, Quadrup, intuit, showcase,开设,obaan,133.4137,132.7291,121.9673,121.4507,120.0522,119.7885,117.2312,117.1576,116.7385,115.4662
self-confident,17,bottom,Response, Response, kịp,応答,response, abortion,回应, responses, response,Reply,-150.7143,-143.7032,-138.6125,-137.7252,-137.2990,-135.5043,-134.9883,-133.4984,-131.8257,-128.8237
self-confident,18,top, takich,ハンドル,@], iż, Đó,_:, oversaw, such, założ,:@,99.6752,87.6483,85.6847,84.9483,83.4918,81.0429,79.8505,79.7736,78.2668,77.5317
self-confident,18,bottom, Response,uter, deuter,Response,uretic,ipart,ddot,ResponseType, Deuter, peacekeeping,-80.1241,-79.7942,-79.6030,-79.2634,-79.2346,-76.3001,-76.2331,-76.0127,-74.2689,-73.7696
self-confident,19,top, cleverly, impressively, superstructure, scrumptious, showcasing, stratigraphic, gourmet, fantast,ulously, skillfully,121.0189,116.8562,107.7193,107.1788,106.1148,103.9673,103.9104,102.8116,102.2553,101.9042
self-confident,19,bottom, responses,回应,の声, sintomas, interruptions, Responses,的声音, afectados, aquí, blinking,-129.4850,-126.3780,-122.3499,-119.3291,-118.7990,-118.1527,-117.5707,-115.6209,-112.9177,-112.0870
self-confident,20,top,且, SMK, discovered, mastered, merchandising,жник, demonstration,ERSHIP, combinatorial, superstructure,118.5299,116.2580,108.2448,106.4059,106.3474,103.4825,103.4784,102.6221,102.4926,102.1743
self-confident,20,bottom,回应, Responses, Remedies, responses,Response,の声, sintomas, Respuesta, afectados,agues,-115.3721,-113.5942,-113.0944,-107.9757,-105.5725,-104.4628,-104.0733,-103.3107,-103.3103,-102.9897
self-confident,21,top, organizational, fantastic, demonstrable, considerable, discovered, clever, demonstrated, misconception, great, created,90.0114,87.9393,87.4688,81.9306,81.0617,80.8849,79.6328,79.4946,78.3805,78.0680
self-confident,21,bottom,both, Responses,Eds, responses,appelle,的声音, muerte,elae, sintomas, berichten,-101.3290,-98.9135,-98.8200,-96.7587,-95.8018,-94.0045,-92.5132,-91.4838,-90.8207,-90.7487
self-confident,22,top, demonstrated, clever, superb, demonstrable,良好的,可以通过, sufficient,ことができる, lebih,합,96.9877,96.2349,95.4824,94.4264,93.3555,92.7014,90.2780,86.6058,83.6714,83.3673
self-confident,22,bottom, stessi, 사라,ymptoms, symptômes, dying,(&:, fading, sintomas, Länder,╯,-97.2395,-96.2622,-92.2781,-90.4417,-90.3569,-88.8100,-87.0054,-86.5510,-85.7576,-84.8983
self-confident,23,top, clever, excellent, surprising, başarı,良好的, shrewd, masterful, optimistic, liberal, fantastic,125.6504,111.4288,108.4959,108.0540,107.0749,106.8092,104.0327,103.6878,102.6715,102.5001
self-confident,23,bottom, subside, limbo,jskich, 밤, akibat,궐, vents, Both, abyss, these,-76.4230,-75.1185,-74.9096,-74.2590,-73.8895,-73.8254,-72.2572,-72.1497,-71.9774,-71.3867
self-confident,24,top, başarı, complementarity, excellent, hervorrag, optimality, superior, demonstrated, commend, excelente,superior,134.6667,116.1438,115.8678,111.2245,110.3620,109.5327,108.3112,106.0333,105.9977,105.8345
self-confident,24,bottom, violently, helplessly, unbearable, uncontroll,😵, cramped, unresponsive, lifeless, akibat, sickening,-117.2747,-104.7634,-104.5633,-98.4368,-97.6902,-96.6820,-95.8869,-95.4298,-95.1607,-93.9586
self-confident,25,top, başarı, masterful, excellent, hervorrag, excelente, excellence,Excellent, enterprising, excell, başarılı,142.2220,130.5149,129.9038,128.1250,124.9506,123.6670,123.6363,123.4400,122.9446,121.0081
self-confident,25,bottom, painful, unbearable, helplessly, uncontroll, akibat, violently,😫, dolor, painfully, douloureuse,-117.8513,-116.1453,-115.4294,-114.6098,-114.4128,-111.4042,-104.4989,-104.3433,-103.5370,-102.2204
self-confident,26,top, başarı, hervorrag, excellent, excelente,Excellent, judicious, versatility, masterful, complementarity,excellent,126.4281,123.5384,117.1930,112.8706,112.7265,112.7202,111.9197,111.1459,110.3114,109.7932
self-confident,26,bottom, uncontroll, helplessly, akibat, violently, painful, unbearable, numb, dolor, unresponsive, peor,-121.2648,-111.7550,-110.7666,-110.0892,-107.5311,-101.4789,-100.0172,-99.2964,-95.9863,-95.1892
self-confident,27,top, excellent, başarı, hervorrag, excelente, complementarity, versatility, superb, masterful, astute, excell,120.2993,119.3012,116.6357,116.4148,113.7838,110.5426,110.4641,110.4407,109.5004,109.3285
self-confident,27,bottom, uncontroll, helplessly, violently, numb, akibat, unbearable, dolor, painful, peor, unresponsive,-109.0233,-103.6208,-101.9142,-97.7372,-95.4864,-95.1229,-93.6442,-93.5458,-91.2339,-91.1087
self-confident,28,top, başarı, excellent, hervorrag, judicious, complementarity, excelled, masterful, shrewd,savvy, excell,116.6124,115.4749,113.2324,110.8352,110.3045,109.7787,108.4951,108.3653,107.6636,107.4350
self-confident,28,bottom, violently, helplessly, uncontroll, unbearable, peor, dolor, painful, akibat, numb, worse,-103.1803,-102.6797,-102.6387,-100.3960,-99.3657,-96.9612,-95.4465,-94.4455,-93.7577,-92.2279
self-confident,29,top, hervorrag, excellent, savvy, masterful, excelled, excellence, astute, 😉,savvy,Excellent,111.2120,106.2195,102.6007,101.4657,100.9357,100.6426,100.4874,99.5760,97.3741,95.3899
self-confident,29,bottom, uncontroll, numb, shivering, helplessly, violently, screaming,的声音, trembling, vomit, unbearable,-105.4007,-97.9139,-94.2217,-93.8980,-92.1952,-86.6964,-86.3308,-85.3221,-84.9119,-84.6544
self-confident,30,top, excelled, hervorrag, savvy, excellent, 😉, excellence, masterful, sophisticated, flair, astute,101.8666,99.8812,97.1090,96.8827,96.8421,95.2252,94.9640,94.4426,94.3727,94.2324
self-confident,30,bottom, uncontroll, numb, helplessly, screaming, coughing, violently, trembling, useless, shivering, vomit,-99.2108,-98.0115,-95.3812,-92.0892,-91.4429,-91.4112,-89.5962,-87.7168,-86.8163,-86.6094
self-confident,31,top, 😉, excelled, excellence, hervorrag, sophistication, elegance, sophisticated, astute, savvy,"""",106.0210,100.0463,99.8081,98.1144,97.1730,97.0355,96.2700,94.9481,94.5304,93.4134
self-confident,31,bottom, uncontroll, numb, violently, helplessly, screaming, shivering, trembling, nightmares, coughing, vomit,-95.5602,-93.8965,-92.8204,-88.9027,-83.3162,-82.4615,-78.8492,-77.7111,-77.6403,-76.9089
self-confident,32,top, excelled, 😉, admirable, honorable, başarı, elegance, sophistication, superiority, excellence, sophisticated,98.4240,97.9143,95.0960,94.2888,93.5822,92.1821,91.6503,91.3737,91.2829,90.7514
self-confident,32,bottom, uncontroll, akibat, violently, numb, helplessly,😫, drown,的声音,😖, unbearable,-89.6902,-86.3052,-85.4757,-84.9767,-84.4935,-79.9136,-77.9708,-77.6473,-77.0314,-76.5168
self-confident,33,top, 😉, success,"""", başarı, superiority, excellence,成功, excelled, advantageous, successful,103.9841,98.2148,97.4616,95.9075,95.1948,94.9898,92.9563,92.5340,91.8826,91.7470
self-confident,33,bottom, numb, drown, screaming, unbearable,的声音, violently, cramped, helplessly, drowned, uncontroll,-94.3283,-93.5996,-89.9385,-89.5288,-88.7539,-86.3590,-85.0015,-83.0988,-82.6501,-82.5090
self-confident,34,top, mastered, specialization,superior, sophistication, advantageous, conno, 고급, Flair, avantaj, mastery,146.7243,144.1783,142.5395,141.7527,141.7358,141.6876,141.5801,141.0195,136.8641,135.6227
self-confident,34,bottom, deaths, shivering, lágrimas,的声音, nightmares, hurting, unresponsive, crying, voices,deaths,-132.1217,-131.7904,-122.8820,-122.1178,-120.4915,-118.7787,-118.1849,-116.9251,-116.7844,-115.9012
self-conscious,0,top,てる, Remington, собой,档,さんに, 있게,laan, tung, mant, Pell,73.7576,68.9857,61.9449,59.4452,59.3984,59.3213,59.1643,58.4372,58.3234,57.9830
self-conscious,0,bottom,igheder,után, Indicate,{#, Herman,SERV,的发展, tras,ActionPerformed,comp,-73.7925,-72.7355,-72.6991,-68.8131,-68.6496,-66.9400,-65.4532,-60.8242,-59.6238,-59.3312
self-conscious,1,top,zec,افظ,బు,豹,ancial,tet,ebe, כ, Comment, Cez,87.9823,71.1025,70.2153,67.2900,66.3461,65.6344,65.3338,65.3082,65.0818,64.8877
self-conscious,1,bottom,రుపు,程式, dev,바이,)}-,"""}}",Decedent,""")}}",arq,aii,-63.3571,-57.9218,-56.2763,-54.5545,-52.7159,-51.7342,-51.0215,-50.1797,-50.1783,-49.0720
self-conscious,2,top, kır,.';,ตาล,ebe, ninth, MBP, NAP, 武田, expositions,九,74.0229,72.3625,70.8157,69.9021,69.3390,69.2694,67.9024,67.5133,66.6591,66.1376
self-conscious,2,bottom, chỗ,тору,abor, Hand, ví,NonNull,Zoom, Promoter,处的,संद,-60.2316,-58.5818,-55.8704,-54.9841,-54.3587,-53.6408,-53.5726,-52.4148,-52.0023,-50.9266
self-conscious,3,top,KINS,————————, চাহ, strop, Chirop,stri,のか,idlertid,يتر,openc,74.4516,71.2702,71.1768,70.0457,70.0320,69.7768,69.1948,68.6854,68.3875,68.3413
self-conscious,3,bottom, divis,iful,*%, adj, ard,im,*), sur,div, interstitial,-66.0381,-59.6320,-58.9876,-55.5908,-54.9279,-54.5303,-53.4263,-52.6119,-52.5088,-52.4575
self-conscious,4,top,يتر, smokers, निघा, eTo, hypogly,젝, zich, slated,rech,LinkClicked,91.0925,81.6314,81.2353,80.6317,79.6152,79.4536,78.9164,78.6648,78.4214,78.2813
self-conscious,4,bottom,alities, divis,Cur,cur, Elli,"{}"",",域,Elf,API, खेलते,-64.6680,-57.5900,-56.0629,-55.3989,-53.5602,-53.4479,-52.5300,-52.3618,-50.1139,-49.1962
self-conscious,5,top,ajima,rivel, snow,шко,ค่อย, tach,rmsg, eTo,sen, Pet,82.9197,81.4907,78.0749,77.6531,75.9023,75.0281,74.7282,74.2495,74.1414,73.7563
self-conscious,5,bottom,对他,Putting, खेलते,স্য,invisible,multipart, El,Playing,Scenes,Composition,-54.5044,-52.4126,-50.8582,-48.4486,-48.3560,-48.0562,-47.2164,-46.6586,-45.7433,-45.5539
self-conscious,6,top, infine, donc, appunto, finalmente,ليز, ايضا,자가,SegmentInfo,그래서,려서,101.7413,96.2946,93.4514,92.5876,92.1229,90.4103,87.5420,85.0045,84.9680,84.9674
self-conscious,6,bottom, divis,Buying, Learning, El,imitives, Checking, Buying,Learning,可用,ත්වය,-68.6057,-59.9982,-57.9797,-57.2722,-56.2759,-54.9379,-53.0232,-51.5982,-51.5515,-50.6963
self-conscious,7,top,려서,그래서,ليز, Sort,ค่อย,sort,"}}\,",・・, för,"…,",88.8371,84.7686,84.5847,84.0344,83.7111,81.1223,80.8463,80.7043,80.4345,80.2261
self-conscious,7,bottom, divis,牢, impart, Div,不住, motif,huri, ined,上の,div,-66.0278,-58.7774,-58.2428,-55.3659,-53.7734,-52.1881,-51.4861,-50.9529,-50.8763,-50.7360
self-conscious,8,top,자가, thus, för,甚至,นาง,그래서, thậm,者が,แม้, 학생들이,83.1581,81.6281,77.8163,75.4107,75.2103,75.0595,73.9421,73.7207,72.7840,71.8288
self-conscious,8,bottom,Lateral, Lateral, Viewing,privileged, fantasia,Watching, گوئی,Acces, Visitation,LICENSE,-72.3274,-71.9990,-65.7028,-64.2351,-61.5167,-61.4176,-61.3703,-60.8842,-59.3134,-59.2424
self-conscious,9,top, اینکه, anche, interface, contrário, same,interface, auch,Nut, itu, mesmo,75.7920,74.8759,68.9152,68.1767,67.9022,66.8805,65.3363,64.2859,63.8412,63.7882
self-conscious,9,bottom,Collective, quantitatively,collective, laterally, fascination, Artin, collectively, kidd,赝, playfully,-84.9639,-78.6933,-77.0955,-75.8284,-75.7382,-75.1440,-73.0117,-72.5955,-72.4838,-72.3470
self-conscious,10,top, neg, -, &-,(-(,ftest,inak, prior, AsyncTask, απ, లే,68.6830,66.4389,64.3507,63.6845,63.2515,62.3457,61.0306,60.3736,59.5009,59.2238
self-conscious,10,bottom,achtree,Utilization, acabado, profundo,多年的,CURRENT,多年, vorbei, wade, habis,-85.3319,-77.6144,-75.6323,-75.0871,-74.8294,-74.3709,-73.8033,-73.1690,-72.8040,-72.4634
self-conscious,11,top, forc, sends, Assist, Mand,assist, Brew,ส่ง, ranged, predicting,つけ,74.6128,74.2447,73.2133,72.7833,72.7745,70.7838,70.6749,70.5226,68.8010,68.7958
